customer_id,customer_name,gender,age_group,city,region_id,customer_segment,registration_date
CUS00327,Fitri Nugroho,Male,45-54,Kediri,REG005,Regular,2023-05-21
CUS00328,Yuni Susanto,Female,18-24,Jakarta Pusat,REG002,Regular,2020-12-06
CUS00329,Omar Kusuma,Female,35-44,Salatiga,REG004,Loyal,2023-08-20
CUS00330,Putri Wijaya,Female,35-44,Samarinda,REG006,New,2023-01-01
CUS00331,Xenia Hidayat,Female,18-24,Tebing Tinggi,REG001,Regular,2020-05-15
CUS00332,Tono Wibowo,Female,35-44,Malang,REG005,New,2022-12-05
CUS00333,Nadia Prasetyo,Male,45-54,Tabanan,REG008,New,2023-08-02
CUS00334,Lestari Handoko,Female,45-54,Cimahi,REG003,New,2022-11-07
CUS00335,Lestari Susanto,Male,18-24,Semarang,REG004,New,2022-10-01
CUS00336,Tono Hidayat,Female,45-54,Bontang,REG006,Regular,2021-07-05
CUS00337,Omar Handoko,Male,18-24,Magelang,REG004,New,2020-08-14
CUS00338,Udin Hartono,Male,18-24,Depok,REG003,Loyal,2024-08-26
CUS00339,Omar Utama,Female,35-44,Tebing Tinggi,REG001,Regular,2023-11-15
CUS00340,Ahmad Purnama,Female,55+,Jakarta Selatan,REG002,Regular,2020-11-29
CUS00341,Rizky Utama,Male,45-54,Salatiga,REG004,Loyal,2020-07-30
CUS00342,Tono Handoko,Female,25-34,Blitar,REG005,Loyal,2020-03-21
CUS00343,Dewi Wibowo,Male,25-34,Samarinda,REG006,Regular,2023-03-15
CUS00344,Dewi Wibowo,Male,25-34,Jakarta Utara,REG002,New,2020-08-16
CUS00345,Wahyu Prasetyo,Male,55+,Binjai,REG001,Regular,2024-08-01
CUS00346,Budi Utama,Female,35-44,Salatiga,REG004,Regular,2024-07-30
CUS00347,Wahyu Purnama,Female,25-34,Binjai,REG001,Loyal,2022-03-21
CUS00348,Udin Saputra,Female,18-24,Bandung,REG003,Loyal,2024-11-29
CUS00349,Putri Prasetyo,Male,18-24,Kutai Kartanegara,REG006,New,2021-08-13
CUS00350,Lestari Utama,Male,45-54,Jakarta Pusat,REG002,Loyal,2022-02-20
CUS00351,Yuni Wibowo,Female,18-24,Badung,REG008,New,2022-07-01
CUS00352,Siti Handoko,Female,25-34,Semarang,REG004,New,2020-03-07
CUS00353,Ahmad Hartono,Female,35-44,Solo,REG004,Loyal,2021-05-19
CUS00354,Omar Purnama,Male,45-54,Binjai,REG001,New,2020-10-16
CUS00355,Kartini Rahayu,Male,45-54,Binjai,REG001,New,2024-12-01
CUS00356,Putri Hidayat,Female,55+,Tabanan,REG008,Loyal,2023-08-09
CUS00357,Putri Hartono,Female,45-54,Samarinda,REG006,New,2021-11-17
CUS00358,Kartini Santoso,Male,35-44,Malang,REG005,Loyal,2021-04-21
CUS00359,Dewi Setiawan,Female,45-54,Tabanan,REG008,Loyal,2022-05-15
CUS00360,Made Rahayu,Female,45-54,Yogyakarta,REG004,Loyal,2022-12-26
CUS00361,Yuni Handoko,Female,18-24,Denpasar,REG008,Regular,2020-02-23
CUS00362,Xenia Hidayat,Female,35-44,Jakarta Timur,REG002,New,2024-06-14
CUS00363,Dewi Suharto,Female,45-54,Parepare,REG007,Regular,2022-11-17
CUS00364,Rizky Wibowo,Male,35-44,Blitar,REG005,New,2021-11-18
CUS00365,Zahra Utama,Female,18-24,Badung,REG008,Loyal,2022-08-07
CUS00366,Kartini Wijaya,Male,35-44,Palopo,REG007,Loyal,2021-12-21
CUS00367,Yuni Wibowo,Female,25-34,Samarinda,REG006,Regular,2023-04-29
CUS00368,Eko Purnama,Female,25-34,Yogyakarta,REG004,Loyal,2021-08-23
CUS00369,Hana Setiawan,Female,45-54,Badung,REG008,Loyal,2023-12-15
CUS00370,Xenia Susanto,Male,25-34,Kutai Kartanegara,REG006,Loyal,2022-04-30
CUS00371,Omar Nugroho,Female,35-44,Kutai Kartanegara,REG006,New,2022-06-27
CUS00372,Made Purnama,Male,35-44,Bekasi,REG003,Regular,2021-11-30
CUS00373,Siti Rahayu,Male,25-34,Samarinda,REG006,Regular,2023-12-22
CUS00374,Dewi Prasetyo,Female,25-34,Badung,REG008,Regular,2021-01-26
CUS00375,Yuni Wibowo,Male,18-24,Tebing Tinggi,REG001,New,2020-08-19
CUS00376,Siti Susanto,Male,45-54,Blitar,REG005,New,2024-12-29
CUS00377,Rizky Hartono,Female,18-24,Denpasar,REG008,Loyal,2020-04-08
CUS00378,Gunawan Suharto,Female,45-54,Badung,REG008,Regular,2023-07-02
CUS00379,Udin Hidayat,Female,45-54,Surabaya,REG005,New,2023-01-24
CUS00380,Ahmad Handoko,Male,45-54,Medan,REG001,New,2020-04-04
CUS00381,Putri Saputra,Male,45-54,Badung,REG008,Loyal,2023-11-15
CUS00382,Eko Handoko,Male,18-24,Surabaya,REG005,Loyal,2020-12-25
CUS00383,Rizky Wijaya,Female,45-54,Surabaya,REG005,Loyal,2022-04-02
CUS00384,Wahyu Handoko,Female,45-54,Denpasar,REG008,Loyal,2020-01-04
CUS00385,Vina Purnama,Male,18-24,Jakarta Pusat,REG002,Regular,2023-09-30
CUS00386,Putri Nugroho,Male,18-24,Jakarta Selatan,REG002,New,2020-07-16
CUS00387,Fitri Wijaya,Male,18-24,Depok,REG003,Regular,2021-01-07
CUS00388,Hana Rahayu,Male,45-54,Malang,REG005,Loyal,2020-04-24
CUS00389,Xenia Purnama,Female,55+,Jakarta Timur,REG002,New,2023-06-09
CUS00390,Nadia Susanto,Female,18-24,Balikpapan,REG006,New,2021-11-26
CUS00391,Rizky Utama,Female,55+,Semarang,REG004,Loyal,2020-07-09
CUS00392,Budi Wibowo,Female,55+,Balikpapan,REG006,New,2020-05-16
CUS00393,Eko Kusuma,Female,25-34,Denpasar,REG008,Loyal,2021-07-27
CUS00394,Putri Hartono,Female,45-54,Solo,REG004,New,2020-03-18
CUS00395,Kartini Kusuma,Male,25-34,Tebing Tinggi,REG001,Loyal,2022-08-28
CUS00396,Iman Handoko,Female,45-54,Denpasar,REG008,Loyal,2022-06-29
CUS00397,Lestari Santoso,Female,25-34,Gianyar,REG008,Loyal,2020-11-04
CUS00398,Udin Purnama,Male,35-44,Binjai,REG001,New,2021-10-05
CUS00399,Tono Hartono,Male,25-34,Tebing Tinggi,REG001,Regular,2023-01-05
CUS00400,Hana Prasetyo,Male,45-54,Bogor,REG003,New,2024-09-02
CUS00401,Budi Nugroho,Male,18-24,Tebing Tinggi,REG001,Loyal,2021-12-26
CUS00402,Nadia Utama,Female,45-54,Bandung,REG003,Regular,2020-02-06
CUS00403,Kartini Wijaya,Female,35-44,Gowa,REG007,Regular,2021-10-18
CUS00404,Nadia Purnama,Female,45-54,Badung,REG008,Regular,2024-11-02
CUS00405,Zahra Utama,Male,25-34,Samarinda,REG006,Loyal,2022-07-21
CUS00406,Ahmad Setiawan,Male,35-44,Medan,REG001,New,2021-12-11
CUS00407,Dewi Wibowo,Male,18-24,Jakarta Selatan,REG002,New,2024-09-12
CUS00408,Xenia Rahayu,Female,35-44,Pematangsiantar,REG001,Regular,2024-12-11
CUS00409,Sari Hidayat,Female,25-34,Binjai,REG001,Loyal,2022-12-28
CUS00410,Udin Rahayu,Female,25-34,Pematangsiantar,REG001,New,2021-12-04
CUS00411,Putri Hidayat,Female,55+,Gowa,REG007,New,2021-10-12
CUS00412,Putri Handoko,Male,35-44,Balikpapan,REG006,New,2021-07-26
CUS00413,Made Prasetyo,Female,45-54,Denpasar,REG008,Loyal,2021-02-04
CUS00414,Joko Hidayat,Female,35-44,Jakarta Timur,REG002,Regular,2021-06-10
CUS00415,Dewi Hartono,Male,35-44,Kutai Kartanegara,REG006,Regular,2023-09-24
CUS00416,Made Prasetyo,Female,55+,Tabanan,REG008,New,2023-05-09
CUS00417,Kartini Hidayat,Female,18-24,Salatiga,REG004,Loyal,2021-03-10
CUS00418,Tono Suharto,Female,18-24,Cimahi,REG003,New,2024-04-26
CUS00419,Lestari Susanto,Female,35-44,Badung,REG008,New,2024-05-20
CUS00420,Hana Santoso,Male,25-34,Kutai Kartanegara,REG006,New,2024-09-26
CUS00421,Siti Santoso,Female,55+,Bandung,REG003,Regular,2022-12-23
CUS00422,Hana Suharto,Female,25-34,Medan,REG001,New,2023-04-11
CUS00423,Iman Setiawan,Male,25-34,Bogor,REG003,Regular,2021-09-01
CUS00424,Siti Wibowo,Female,18-24,Medan,REG001,Loyal,2021-04-06
CUS00425,Nadia Hartono,Male,55+,Magelang,REG004,New,2023-03-16
CUS00426,Udin Wijaya,Female,55+,Gianyar,REG008,New,2021-10-21
CUS00427,Rizky Santoso,Male,25-34,Semarang,REG004,New,2022-12-15
CUS00428,Tono Saputra,Female,18-24,Medan,REG001,New,2023-11-09
CUS00429,Omar Utama,Female,25-34,Bekasi,REG003,Loyal,2023-05-18
CUS00430,Nadia Setiawan,Female,55+,Jakarta Barat,REG002,Regular,2021-12-22
CUS00431,Sari Wijaya,Male,35-44,Denpasar,REG008,Regular,2024-04-25
CUS00432,Budi Setiawan,Male,18-24,Solo,REG004,Regular,2024-10-12
CUS00433,Joko Saputra,Female,55+,Gianyar,REG008,Loyal,2024-07-17
CUS00434,Ahmad Utama,Male,55+,Tebing Tinggi,REG001,Regular,2022-06-06
CUS00435,Vina Wibowo,Female,55+,Gianyar,REG008,Loyal,2024-08-03
CUS00436,Zahra Wijaya,Male,18-24,Palopo,REG007,Loyal,2020-01-12
CUS00437,Udin Rahayu,Female,18-24,Gowa,REG007,Regular,2020-01-05
CUS00438,Nadia Utama,Male,25-34,Gianyar,REG008,Loyal,2023-06-22
CUS00439,Nadia Saputra,Male,25-34,Tebing Tinggi,REG001,New,2020-07-09
CUS00440,Wahyu Saputra,Male,18-24,Binjai,REG001,Regular,2023-11-14
CUS00441,Yuni Purnama,Male,18-24,Tebing Tinggi,REG001,Regular,2022-02-08
CUS00442,Rizky Wijaya,Male,35-44,Samarinda,REG006,New,2023-01-23
CUS00443,Zahra Susanto,Male,25-34,Jakarta Timur,REG002,New,2022-08-08
CUS00444,Gunawan Purnama,Male,45-54,Jakarta Timur,REG002,Loyal,2022-04-26
CUS00445,Made Utama,Female,35-44,Parepare,REG007,New,2023-04-02
CUS00446,Putri Purnama,Male,55+,Gowa,REG007,New,2024-02-09
CUS00447,Omar Saputra,Male,55+,Binjai,REG001,Loyal,2020-06-13
CUS00448,Wahyu Setiawan,Female,55+,Cimahi,REG003,Loyal,2024-12-25
CUS00449,Zahra Saputra,Male,25-34,Badung,REG008,Loyal,2021-12-16
CUS00450,Siti Wijaya,Male,18-24,Magelang,REG004,New,2022-11-23
CUS00451,Siti Suharto,Male,18-24,Medan,REG001,Regular,2022-10-08
CUS00452,Lestari Susanto,Male,55+,Malang,REG005,New,2021-06-25
CUS00453,Omar Saputra,Female,35-44,Jakarta Timur,REG002,Loyal,2021-10-25
CUS00454,Fitri Nugroho,Female,18-24,Medan,REG001,Regular,2021-04-07
CUS00455,Joko Purnama,Female,35-44,Semarang,REG004,Regular,2020-10-17
CUS00456,Putri Wijaya,Female,18-24,Yogyakarta,REG004,Loyal,2021-10-27
CUS00457,Ahmad Wibowo,Male,18-24,Badung,REG008,New,2024-02-15
CUS00458,Made Utama,Male,18-24,Tebing Tinggi,REG001,New,2021-12-04
CUS00459,Hana Susanto,Male,18-24,Blitar,REG005,Loyal,2022-03-15
CUS00460,Fitri Wibowo,Male,55+,Makassar,REG007,Regular,2024-09-08
CUS00461,Kartini Wibowo,Female,25-34,Binjai,REG001,Regular,2022-09-01
CUS00462,Hana Kusuma,Female,45-54,Jakarta Pusat,REG002,New,2023-08-22
CUS00463,Eko Setiawan,Male,35-44,Pasuruan,REG005,Loyal,2022-01-07
CUS00464,Joko Setiawan,Female,35-44,Blitar,REG005,New,2020-12-07
CUS00465,Lestari Setiawan,Female,55+,Kutai Kartanegara,REG006,New,2023-02-15
CUS00466,Sari Suharto,Male,45-54,Bandung,REG003,Regular,2021-05-17
CUS00467,Dewi Nugroho,Female,18-24,Magelang,REG004,Loyal,2021-11-10
CUS00468,Made Wibowo,Female,35-44,Binjai,REG001,Regular,2022-01-25
CUS00469,Tono Purnama,Female,45-54,Jakarta Utara,REG002,Regular,2024-03-11
CUS00470,Zahra Hartono,Female,45-54,Kediri,REG005,Loyal,2024-10-11
CUS00471,Zahra Kusuma,Male,45-54,Parepare,REG007,Regular,2024-11-10
CUS00472,Hana Saputra,Male,55+,Kutai Kartanegara,REG006,Loyal,2023-12-05
CUS00473,Joko Utama,Male,35-44,Pematangsiantar,REG001,New,2024-10-14
CUS00474,Nadia Hidayat,Female,35-44,Solo,REG004,Regular,2023-11-14
CUS00475,Vina Suharto,Female,45-54,Kutai Kartanegara,REG006,New,2021-08-16
CUS00476,Xenia Nugroho,Female,55+,Medan,REG001,Regular,2023-03-04
CUS00477,Wahyu Handoko,Male,25-34,Blitar,REG005,New,2024-10-11
CUS00478,Lestari Saputra,Female,55+,Gowa,REG007,Regular,2023-07-23
CUS00479,Gunawan Suharto,Male,45-54,Parepare,REG007,New,2021-08-09
CUS00480,Gunawan Wibowo,Female,35-44,Cimahi,REG003,Loyal,2020-06-01
CUS00481,Dewi Wibowo,Male,35-44,Parepare,REG007,New,2022-12-18
CUS00482,Made Handoko,Male,45-54,Malang,REG005,Loyal,2021-01-28
CUS00483,Omar Nugroho,Male,25-34,Depok,REG003,New,2024-07-30
CUS00484,Eko Hartono,Female,25-34,Denpasar,REG008,Regular,2020-11-10
CUS00485,Sari Rahayu,Male,45-54,Semarang,REG004,Regular,2024-08-17
CUS00486,Nadia Wibowo,Female,55+,Semarang,REG004,Regular,2024-09-11
CUS00487,Budi Wibowo,Female,35-44,Pematangsiantar,REG001,New,2024-12-11
CUS00488,Xenia Wijaya,Male,25-34,Badung,REG008,Loyal,2020-03-18
CUS00489,Gunawan Utama,Male,45-54,Pasuruan,REG005,Loyal,2020-11-13
CUS00490,Xenia Susanto,Female,18-24,Kediri,REG005,Regular,2022-10-22
CUS00491,Wahyu Wibowo,Male,25-34,Bontang,REG006,Regular,2020-07-13
CUS00492,Xenia Wijaya,Female,25-34,Jakarta Pusat,REG002,New,2023-03-21
CUS00493,Kartini Nugroho,Female,55+,Magelang,REG004,Regular,2023-04-29
CUS00494,Zahra Nugroho,Male,45-54,Salatiga,REG004,New,2020-08-13
CUS00495,Hana Setiawan,Female,55+,Salatiga,REG004,Regular,2020-03-13
CUS00496,Lestari Wijaya,Male,55+,Tabanan,REG008,Regular,2024-03-07
CUS00497,Hana Prasetyo,Male,18-24,Surabaya,REG005,Regular,2023-06-07
CUS00498,Joko Rahayu,Female,25-34,Bekasi,REG003,Regular,2024-09-18
CUS00499,Kartini Rahayu,Male,25-34,Medan,REG001,Loyal,2023-05-05
CUS00500,Nadia Hartono,Female,55+,Yogyakarta,REG004,Regular,2020-12-31
CUS00501,Joko Handoko,Female,25-34,Denpasar,REG008,New,2021-06-23
CUS00502,Vina Suharto,Male,35-44,Magelang,REG004,Loyal,2024-02-13
CUS00503,Siti Kusuma,Female,18-24,Bekasi,REG003,New,2020-05-22
CUS00504,Hana Prasetyo,Female,25-34,Jakarta Barat,REG002,Loyal,2022-09-07
CUS00505,Rizky Prasetyo,Male,35-44,Makassar,REG007,Loyal,2020-02-19
CUS00506,Sari Suharto,Male,18-24,Badung,REG008,Loyal,2022-01-13
CUS00507,Siti Handoko,Female,18-24,Bogor,REG003,Loyal,2022-06-08
CUS00508,Dewi Prasetyo,Male,35-44,Malang,REG005,Loyal,2021-01-30
CUS00509,Made Prasetyo,Female,18-24,Magelang,REG004,Regular,2021-06-16
CUS00510,Udin Prasetyo,Male,45-54,Bontang,REG006,Regular,2020-02-25
CUS00511,Fitri Wibowo,Male,45-54,Parepare,REG007,Loyal,2024-01-23
CUS00512,Joko Rahayu,Female,25-34,Balikpapan,REG006,Regular,2023-10-03
CUS00513,Nadia Purnama,Male,18-24,Binjai,REG001,Loyal,2020-04-30
CUS00514,Ahmad Hidayat,Male,18-24,Salatiga,REG004,Loyal,2021-05-04
CUS00515,Joko Purnama,Female,35-44,Jakarta Selatan,REG002,New,2022-09-26
CUS00516,Zahra Kusuma,Female,35-44,Gianyar,REG008,Regular,2020-06-05
CUS00517,Putri Saputra,Female,45-54,Semarang,REG004,Regular,2022-05-27
CUS00518,Siti Setiawan,Female,25-34,Tebing Tinggi,REG001,New,2020-02-02
CUS00519,Budi Kusuma,Male,45-54,Gowa,REG007,New,2023-10-29
CUS00520,Lestari Kusuma,Female,35-44,Tebing Tinggi,REG001,Regular,2024-02-08
CUS00521,Dewi Nugroho,Female,35-44,Pasuruan,REG005,New,2021-08-28
CUS00522,Xenia Handoko,Male,45-54,Bekasi,REG003,New,2023-07-12
CUS00523,Iman Wijaya,Female,25-34,Bogor,REG003,Loyal,2021-04-16
CUS00524,Gunawan Prasetyo,Male,35-44,Jakarta Pusat,REG002,New,2021-07-24
CUS00525,Vina Wijaya,Male,18-24,Jakarta Selatan,REG002,Regular,2020-09-15
CUS00526,Xenia Santoso,Male,35-44,Blitar,REG005,Loyal,2020-02-19
CUS00527,Sari Kusuma,Male,35-44,Kediri,REG005,Loyal,2024-05-27
CUS00528,Yuni Utama,Female,55+,Denpasar,REG008,Regular,2020-01-24
CUS00529,Iman Wibowo,Female,18-24,Surabaya,REG005,New,2021-03-24
CUS00530,Yuni Hidayat,Male,35-44,Jakarta Utara,REG002,New,2020-12-12
CUS00531,Ahmad Purnama,Female,55+,Gowa,REG007,Regular,2021-06-24
CUS00532,Lestari Suharto,Male,18-24,Depok,REG003,Regular,2021-04-17
CUS00533,Siti Nugroho,Male,35-44,Kediri,REG005,New,2023-05-22
CUS00534,Hana Kusuma,Female,25-34,Bontang,REG006,New,2023-08-25
CUS00535,Fitri Prasetyo,Female,55+,Medan,REG001,New,2023-06-13
CUS00536,Nadia Hidayat,Male,18-24,Makassar,REG007,Loyal,2021-06-07
CUS00537,Vina Suharto,Female,18-24,Bandung,REG003,Regular,2022-05-10
CUS00538,Hana Utama,Female,55+,Badung,REG008,New,2022-05-05
CUS00539,Sari Handoko,Male,25-34,Tabanan,REG008,New,2023-05-27
CUS00540,Fitri Suharto,Female,45-54,Bogor,REG003,Loyal,2024-05-31
CUS00541,Sari Handoko,Male,25-34,Gowa,REG007,New,2020-02-03
CUS00542,Fitri Santoso,Female,55+,Samarinda,REG006,Regular,2023-04-11
CUS00543,Vina Utama,Male,25-34,Blitar,REG005,New,2020-02-23
CUS00544,Nadia Kusuma,Female,55+,Jakarta Barat,REG002,Loyal,2020-11-21
CUS00545,Lestari Rahayu,Male,18-24,Blitar,REG005,Regular,2020-08-26
CUS00546,Budi Santoso,Female,25-34,Pematangsiantar,REG001,Loyal,2020-07-03
CUS00547,Eko Suharto,Female,18-24,Palopo,REG007,New,2021-01-30
CUS00548,Vina Hartono,Female,25-34,Badung,REG008,New,2022-05-30
CUS00549,Iman Prasetyo,Female,35-44,Pasuruan,REG005,Loyal,2024-07-11
CUS00550,Joko Handoko,Male,55+,Kediri,REG005,New,2022-01-17
CUS00551,Eko Handoko,Female,18-24,Jakarta Utara,REG002,Regular,2021-05-26
CUS00552,Yuni Hartono,Male,55+,Jakarta Utara,REG002,New,2021-12-07
CUS00553,Yuni Santoso,Female,55+,Gowa,REG007,New,2021-08-20
CUS00554,Xenia Handoko,Male,35-44,Bandung,REG003,New,2021-02-19
CUS00555,Made Nugroho,Female,25-34,Salatiga,REG004,Loyal,2024-03-01
CUS00556,Made Susanto,Female,55+,Denpasar,REG008,New,2020-07-13
CUS00557,Omar Purnama,Female,25-34,Pasuruan,REG005,Loyal,2021-02-28
CUS00558,Tono Hartono,Female,18-24,Makassar,REG007,New,2023-06-18
CUS00559,Zahra Saputra,Female,55+,Gowa,REG007,Loyal,2024-06-29
CUS00560,Kartini Wijaya,Female,35-44,Cimahi,REG003,Loyal,2020-05-17
CUS00561,Dewi Hidayat,Female,35-44,Bekasi,REG003,Loyal,2023-03-14
CUS00562,Joko Nugroho,Female,55+,Gianyar,REG008,New,2020-10-28
CUS00563,Hana Prasetyo,Female,25-34,Kutai Kartanegara,REG006,New,2023-10-08
CUS00564,Tono Wijaya,Female,45-54,Palopo,REG007,Regular,2024-10-22
CUS00565,Nadia Hartono,Male,35-44,Bandung,REG003,Regular,2020-07-12
CUS00566,Eko Wibowo,Female,18-24,Malang,REG005,Regular,2021-09-25
CUS00567,Xenia Hidayat,Female,45-54,Kediri,REG005,Regular,2024-05-31
CUS00568,Rizky Saputra,Female,55+,Kutai Kartanegara,REG006,Regular,2020-10-20
CUS00569,Gunawan Purnama,Female,35-44,Solo,REG004,Regular,2024-02-07
CUS00570,Yuni Nugroho,Female,35-44,Cimahi,REG003,New,2022-08-16
CUS00571,Ahmad Wibowo,Male,25-34,Jakarta Selatan,REG002,Loyal,2024-08-01
CUS00572,Fitri Handoko,Female,35-44,Bogor,REG003,Regular,2023-06-08
CUS00573,Vina Suharto,Male,55+,Bogor,REG003,New,2023-02-27
CUS00574,Nadia Santoso,Male,55+,Parepare,REG007,Loyal,2023-07-23
CUS00575,Joko Saputra,Female,55+,Yogyakarta,REG004,Regular,2022-09-17
CUS00576,Siti Suharto,Male,55+,Blitar,REG005,Loyal,2022-03-01
CUS00577,Tono Handoko,Female,45-54,Jakarta Pusat,REG002,Regular,2024-03-02
CUS00578,Made Nugroho,Male,25-34,Jakarta Timur,REG002,Loyal,2024-02-26
CUS00579,Gunawan Saputra,Male,35-44,Jakarta Selatan,REG002,Regular,2024-03-29
CUS00580,Yuni Wibowo,Female,45-54,Badung,REG008,Loyal,2021-07-18
CUS00581,Dewi Suharto,Male,45-54,Badung,REG008,Regular,2020-01-25
CUS00582,Lestari Wibowo,Female,18-24,Bandung,REG003,Loyal,2022-02-13
CUS00583,Xenia Wijaya,Male,18-24,Jakarta Utara,REG002,Loyal,2022-12-08
CUS00584,Wahyu Nugroho,Female,45-54,Jakarta Pusat,REG002,Regular,2023-01-28
CUS00585,Yuni Hidayat,Male,35-44,Yogyakarta,REG004,Regular,2024-09-21
CUS00586,Lestari Handoko,Female,55+,Jakarta Timur,REG002,Loyal,2022-12-29
CUS00587,Tono Santoso,Female,25-34,Binjai,REG001,Regular,2023-03-15
CUS00588,Putri Suharto,Male,35-44,Parepare,REG007,New,2021-04-30
CUS00589,Joko Purnama,Male,18-24,Tebing Tinggi,REG001,Regular,2023-08-05
CUS00590,Made Hidayat,Female,35-44,Gowa,REG007,Loyal,2024-05-11
CUS00591,Wahyu Hidayat,Male,55+,Jakarta Pusat,REG002,Regular,2023-10-24
CUS00592,Kartini Suharto,Male,25-34,Binjai,REG001,Loyal,2024-01-28
CUS00593,Siti Setiawan,Male,18-24,Tebing Tinggi,REG001,Regular,2022-09-22
CUS00594,Vina Prasetyo,Male,55+,Tebing Tinggi,REG001,Regular,2023-03-29
CUS00595,Lestari Purnama,Male,55+,Surabaya,REG005,Loyal,2023-08-11
CUS00596,Tono Purnama,Male,25-34,Jakarta Selatan,REG002,New,2020-08-31
CUS00597,Gunawan Handoko,Male,25-34,Bandung,REG003,New,2023-02-04
CUS00598,Nadia Prasetyo,Male,35-44,Bandung,REG003,New,2024-04-04
CUS00599,Dewi Utama,Female,55+,Kediri,REG005,Loyal,2021-07-27
CUS00600,Xenia Utama,Male,25-34,Balikpapan,REG006,Loyal,2022-07-11
CUS00601,Zahra Hidayat,Female,45-54,Jakarta Utara,REG002,Loyal,2020-04-10
CUS00602,Udin Nugroho,Female,55+,Makassar,REG007,Loyal,2020-04-22
CUS00603,Xenia Suharto,Male,45-54,Makassar,REG007,New,2022-03-03
CUS00604,Made Setiawan,Female,35-44,Jakarta Pusat,REG002,Regular,2021-08-13
CUS00605,Lestari Wijaya,Female,45-54,Bontang,REG006,New,2021-11-01
CUS00606,Hana Handoko,Male,25-34,Parepare,REG007,Loyal,2020-08-07
CUS00607,Kartini Hidayat,Male,18-24,Magelang,REG004,Regular,2020-09-15
CUS00608,Iman Setiawan,Female,18-24,Jakarta Timur,REG002,Regular,2022-11-18
CUS00609,Lestari Hartono,Male,25-34,Kutai Kartanegara,REG006,Loyal,2022-05-30
CUS00610,Hana Purnama,Female,55+,Jakarta Selatan,REG002,New,2024-07-04
CUS00611,Yuni Hidayat,Male,25-34,Tabanan,REG008,New,2021-05-24
CUS00612,Vina Handoko,Male,18-24,Kediri,REG005,New,2022-06-10
CUS00613,Putri Santoso,Female,55+,Binjai,REG001,New,2022-04-15
CUS00614,Made Hidayat,Male,45-54,Jakarta Selatan,REG002,Loyal,2020-12-08
CUS00615,Udin Purnama,Female,35-44,Tabanan,REG008,Loyal,2020-09-05
CUS00616,Lestari Hidayat,Female,35-44,Gowa,REG007,Regular,2023-10-29
CUS00617,Iman Saputra,Male,25-34,Balikpapan,REG006,Loyal,2021-09-13
CUS00618,Lestari Setiawan,Female,45-54,Kutai Kartanegara,REG006,Loyal,2021-01-18
CUS00619,Gunawan Utama,Female,45-54,Balikpapan,REG006,Regular,2020-07-18
CUS00620,Kartini Purnama,Male,45-54,Surabaya,REG005,Loyal,2020-04-08
CUS00621,Tono Hartono,Male,35-44,Cimahi,REG003,New,2023-12-13
CUS00622,Made Wijaya,Female,18-24,Balikpapan,REG006,Regular,2022-12-22
CUS00623,Xenia Utama,Female,25-34,Jakarta Timur,REG002,Loyal,2020-03-08
CUS00624,Vina Utama,Male,25-34,Bandung,REG003,New,2022-04-29
CUS00625,Yuni Susanto,Female,45-54,Gowa,REG007,New,2021-11-24
CUS00626,Eko Kusuma,Male,25-34,Pasuruan,REG005,Loyal,2024-12-02
CUS00627,Gunawan Setiawan,Female,25-34,Denpasar,REG008,Regular,2020-11-29
CUS00628,Yuni Rahayu,Male,18-24,Bontang,REG006,Regular,2024-05-12
CUS00629,Budi Saputra,Male,25-34,Kutai Kartanegara,REG006,New,2022-08-23
CUS00630,Yuni Utama,Male,55+,Gowa,REG007,Regular,2023-09-23
CUS00631,Ahmad Santoso,Female,35-44,Jakarta Utara,REG002,New,2023-06-24
CUS00632,Tono Nugroho,Female,35-44,Jakarta Selatan,REG002,Loyal,2023-05-15
CUS00633,Ahmad Santoso,Female,45-54,Jakarta Timur,REG002,New,2024-12-30
CUS00634,Lestari Hidayat,Male,18-24,Pasuruan,REG005,New,2021-07-25
CUS00635,Putri Setiawan,Female,35-44,Bogor,REG003,Loyal,2024-08-10
CUS00636,Eko Prasetyo,Male,35-44,Denpasar,REG008,Loyal,2020-07-18
CUS00637,Tono Wijaya,Male,18-24,Depok,REG003,New,2021-09-12
CUS00638,Udin Prasetyo,Female,55+,Kutai Kartanegara,REG006,Regular,2022-08-27
CUS00639,Dewi Purnama,Male,35-44,Gianyar,REG008,Loyal,2021-04-04
CUS00640,Budi Setiawan,Female,35-44,Pasuruan,REG005,Regular,2023-04-13
CUS00641,Hana Utama,Female,55+,Pematangsiantar,REG001,New,2021-09-18
CUS00642,Rizky Handoko,Female,55+,Parepare,REG007,New,2024-02-19
CUS00643,Ahmad Handoko,Male,25-34,Surabaya,REG005,Regular,2023-05-31
CUS00644,Putri Saputra,Male,35-44,Yogyakarta,REG004,New,2023-04-16
CUS00645,Zahra Hidayat,Male,55+,Jakarta Barat,REG002,Regular,2021-12-18
CUS00646,Iman Santoso,Female,55+,Blitar,REG005,Loyal,2020-10-01
CUS00647,Rizky Utama,Male,25-34,Pematangsiantar,REG001,Loyal,2021-07-28
CUS00648,Budi Wijaya,Female,45-54,Gianyar,REG008,Loyal,2024-01-31
CUS00649,Joko Utama,Female,35-44,Gianyar,REG008,Loyal,2023-10-04
CUS00650,Xenia Utama,Female,35-44,Salatiga,REG004,New,2024-03-24
CUS00651,Nadia Hidayat,Female,45-54,Binjai,REG001,Loyal,2022-06-12
